text,label
we can't just load the first constructor -> go find the correct constructor -> based on the arguments,0
Allow null,0
public abstract Class getDefaultChild();,0
get rid of any edit pane that is a child of the current edit pane's parent splitter,0
//{{{ getTime() method,0
grab nil for local variables,0
tree has focus,0
should never get here,0
Must be back on first line on rewind.,0
"We need to screen out duplicates in the unlikely event that we have two features with the same class-qualified name. We'll only generate one property string in that case and let the user add the second one manually, if necessary. //",0
i18n[popupeditableIoPanel.fileChooserError=File Chooser Error],0
//{{{ finishCaretUpdate() method,0
for UNION,0
"Try static and then object, if allowed Note that the Java compiler should not allow both.",0
"//setFont(new Font(""Dialog"",Font.BOLD,10));",0
"A HTTP RESPONSE HEADER LOOKS ALOT LIKE: HTTP/1.0 200 OK Date: Wednesday, 02-Feb-94 23:04:12 GMT Server: NCSA/1.1 MIME-version: 1.0 Last-modified: Monday, 15-Nov-93 23:33:16 GMT Content-Type: text/html Content-Length: 2345 \r\n",0
Avoid allowing a choice that will lead to duplicates. //,0
can no longer assume that sendMessageDialog has been displayed,0
//Class/unsetGenFeature.todo.override.javajetinc,0
Process the children of the UnitTreeNode recursively. //,0
//{{{ removeLayoutComponent() method //}}},0
no zooming possible,0
line 1641,0
The target is a valid context.,0
"TODO: should ""record"" how many properties we have reffered to - and if we don't get'em'all we throw an exception! Way better than trial and error ;)",1
Adds the new column (type: integer).,0
"5 -> 2, -5 -> -3 need half a scale more..",0
We call liason.configure() and then liaison.setStylesheet() so that the internal variables of liaison can be set up,0
Allow for missing optional jars,0
What handles warnings,0
test on extension,0
"This class gives critics access to parts of the UML model of the design. It defines a gen() function that returns the ""children"" of any given part of the UML model. Basically, it goes from Project, to Models, to ModelElements. Argo's critic Agency uses this to apply critics where appropriate. TODO: This thinks it knows all the composition associations of the the UML metamodel, but it is a) incomplete and b) not updated for UML 1.4. This should be done using information from the metamodel rather than hardwired code. - tfm - 20070205 @see org.argouml.cognitive.Agency @see org.argouml.cognitive.Designer @author jrobbins",1
Get the handler,0
there's a convenient xsltc class version but data are private so use package information,1
"...getPackage() can return null's, so we have to cater for this:",0
i18n[sqlbookmark.noAdd=No text to be added.],0
Allow for short/negative times,0
//{{{ isEditable() method,0
log a message about potential connection leaks,0
get pop3 or imap account xml node,0
paint the text and icon,0
Send POST data from <code>Entry</code> to the open connection. @param connection <code>URLConnection</code> where POST data should be sent @return a String show what was posted. Will not contain actual file upload content @exception IOException if an I/O exception occurs,0
copy package p1 into p2 package,0
"//System.err.println(""MockApplication.getMainFrame: stub not yet implemented"");",0
Derby is real close to DB2. Only difference I've found so far is 48 instead of 53 for float length llimit.,0
Some cached fonts based on the above settings,0
//TODO: make this handle multiple collection roles!,1
Try static imports,0
//{{{ getStart() method,0
"TODO: We should really set up our own profile instead of depending on the default. This depends on the default profile configuration containing the type Integer to test properly. Otherwise it will get created in the main project, defeating the purpose",1
bad type,0
line 501,0
revert to previous behaviour //$NON-NLS-1$ //$NON-NLS-2$,0
create the collection holding the Orphans,0
it just won't be added as a shutdown hook... :(,0
cleanup resources used,0
horizontal pass,0
from email address,0
"Find the first empty line of the multipart, it signals end of headers for multipart Agents are supposed to terminate lines in CRLF:",0
MRI behavior: In this mode trailing zeroes are removed: 1.500E+05 -> 1.5E+05,0
"c.gridy = 0; c.gridx = 6; JLabel highLabel = new JLabel(""High""); gb.setConstraints(highLabel, c); _mainPanel.add(highLabel);",0
//TODO!,0
//ETypeParameterImpl,0
temporary hack to handle non-Ruby values will come up with better solution shortly,1
msgId not available until after send() is called Note: there is only one admin object which is shared between all threads interlock with Receiver,0
"if root of method is rescue, compile as a light rescue",0
Insert as a string by default,0
Create constants for open flags,0
visible flag...,0
(non-Javadoc) @see org.columba.mail.folder.AbstractMessageFolder#loadMessageFolderInfo(),0
"Get available screens O(n^3), this is nasty, but since we aren't dealling with many items it should be fine",1
relatively cheap test for 32-bit values,0
specific arity,0
//registerColumnType data types,0
XXX This constructor is a hack to implement the __END__ syntax. Converting a reader back into an InputStream doesn't generally work.,1
"Jacobi system resolving results are stored in _rS computes the coefficients (di, ci, bi, ai) from the results",0
i18n[PostgresPlugin.showViewSource=Show view source],0
//{{{ getMark() method,0
//{{{ StyleChoice class,0
AntLikeTasksAtTopLevelTest,0
scan feature lists for those with multiple elements and return them,0
we support up to 4 im entries,0
"swallow here, will be thrown again in UnknownElement.maybeConfigure if the problem persists.",0
i18n[UpdatePreferencesPanel.server=Server:],0
aload_0,0
Set the existing pool flag to true,0
"//dontSpace.add(""'"");",0
//{{{ addViewToList() method,0
//{{{ setValueAt() method,0
OS/2,0
Does not appear to be used (yet),1
//$NON-NLS-1$ Concatenate query post if exists,0
no point continuing,0
set serialization options,0
Trying to set time to a large exact number,0
OK should treat B as separate Should have no arg,0
Strip quotes from the column name,0
"Ensure that anything can be handled, even if it's not recognized. //",0
handle of connected server,0
$NON-NLS-1$ Get the previous count,0
make the projectbrowser,0
Class doesn't have a String constructor but a decent factory method,0
//insets.top += spacing; //insets.bottom += spacing;,0
"Die 200 braucht nur SQL Server 7.0, SQL Server 2000 nicht mehr sagt SAN",0
Generation preferences:,0
//we are forking here to be sure that if JspC calls //System.exit() it doesn't halt the build,0
6a - get all but the last segment of the base URI path,0
i18n[DatabaseMetaData.searchableTypePredNone=no support],0
index,0
"OK, because find only returns correct element types",0
/Get the column names and cache them.,0
no big deal,0
"Comment out when we are ready to release undo/redo JMenuItem undoItem = edit.add( ProjectActions.getInstance().getUndoAction()); setMnemonic(undoItem, ""Undo""); ShortcutMgr.assignAccelerator(undoItem, ShortcutMgr.ACTION_UNDO); JMenuItem redoItem = edit.add( ProjectActions.getInstance().getRedoAction()); setMnemonic(redoItem, ""Redo""); ShortcutMgr.assignAccelerator(redoItem, ShortcutMgr.ACTION_REDO); edit.addSeparator();",0
"TODO field always true, what for ?",1
line 1626,0
user does not want to overwrite the file,0
"// private static final String PREFS_FILE_NAME = ""sqlparamprefs.xml"";",0
"//String[] fk = StringHelper.qualify( ""collection_"", cp.getKeyColumnNames() );",0
"We always get the BLOB, even when we are not reading the contents. Since the BLOB is just a pointer to the BLOB data rather than the data itself, this operation should not take much time (as opposed to getting all of the data in the blob).",0
//ITEM LABELS VISIBLE //////////////////////////////////////////////////,0
XXX: hairy code that is basically just a functional(?) port of some other code i barely understood,1
handle the commandline arguments of the modules,0
"//Log.log(Log.DEBUG,jEdit.class,""Adding edit mode "" // + mode.getName());",0
The constructor. TODO: Why does this method not handle all settings (KEY_DEFAULT_SHADOW_WIDTH is missing)?,1
"comma-separated category list <category>value1,value2,value3</category>",0
line 1635,0
i18n[graph.orderyName=order by name],0
frame.listView.update();,0
//no need to return if completion is identical,0
JMeterUtils assumes Unix-style separators,0
//{{{ indentLines() method,0
"{Link.class, Instance.class, }, {Transition.class, StateVertex.class, },",0
"Renamed version of original file, if it exists",0
"A Classifier can only have a single unnamed ClassifierRole, so TODO: This probably belongs in a critic instead of here",1
START: check d0 and d1,0
run test in batch mode,0
\ + c backsolidus POSIX Character class such as [:alnum:],0
draw the pointers,0
"for native-sql queries, the param metadata is determined outside any relation to a query plan, because query plan creation and/or retreival for a native-sql query depends on all of the return types having been set, which might not be the case up-front when param metadata would be most useful",0
